publisher,journal,question_id,question_text,has_discrepancy,discrepancy_reason,final_answer,num_encoders,question_type,score
Optica,photonics_research,data_sharing,3. Data sharing requirements in RDP,False,,Data sharing encouraged but optional.,2,multiple_choice,0.0
Optica,photonics_research,data_fair,4. FAIR data sharing (see https://www.go-fair.org/fair-principles/ for a definition of FAIR),False,,Public data sharing on a FAIR repository not mentioned in RDP.,2,multiple_choice,0.0
Optica,photonics_research,data_availability,2. Data availability statement,True,Selected answer is better interpretation of RDP.,Required according to the RDP.,2,multiple_choice,1.0
Optica,photonics_research,data_citability,5. Citability and findability of data ,False,,DOIs or other persistent identifiers recommended for datasets or codes.,2,multiple_choice,0.5
Optica,photonics_research,data_timing,7. Timing of data release,False,,Required data must be available prior to review process.,2,multiple_choice,1.0
Optica,photonics_research,data_sharing_method,8. Recommended data sharing method,True,Selected answer is better interpretation of RDP.,Multiple data sharing methods equally recommended in RDP.,2,multiple_choice,0.4
Optica,photonics_research,data_licenses,9. Recommended/required licenses,False,,No mention of data/code licenses in RDP.,2,multiple_choice,0.0
Optica,photonics_research,data_referee,10. Referee guidelines concerning research data,False,,Data sharing policy not mentioned in refereeing guidelines.,2,multiple_choice,0.0
Optica,photonics_research,data_recommended,"11. Unique policies for data types
Please name all data types for which unique policies are recommended according to the RDP (Please separate all data types be semicolon, e.g. crystal structures; Protein sequence)",True,Inconsistent formatting.,no text.,2,open,
Optica,photonics_research,data_required,"12. Unique policies for data types
Please name all data types for which unique policies are required according to the RDP (Please separate all data types be semicolon, e.g. crystal structures; Protein sequence)",True,Inconsistent formatting.,no text.,2,open,
Optica,photonics_research,code_required,13. Code sharing requirements,False,,Code sharing encouraged but optional.,2,multiple_choice,0.5
Optica,photonics_research,code_reproducibility,14. Code Reproducibility,False,,No mention of dependencies for research code.,2,multiple_choice,0.0
Optica,photonics_research,code_versioning,15. Versioning and persistent identifiers,False,,No mention of a persistent identifier or specifying a version of developed code.,2,multiple_choice,0.0
Optica,photonics_research,code_quality,16. Code Quality Standards,False,,The journal policies do not mention any code quality standards.,2,multiple_choice,0.0
Optica,photonics_research,code_autotest,17. Automatic Testing,False,,No mention of automatic testing to verify code functionality.,2,multiple_choice,0.0
Optica,photonics_research,code_docs,18. Code Documentation,False,,No mention of standards for code documentation.,2,multiple_choice,0.0
Optica,photonics_research,code_linting,19. Linting Standards,False,,No mention of linting standards for code.,2,multiple_choice,0.0
Optica,photonics_research,code_development,20. Code Development,False,,No mention of standards for code development such as continuous integration.,2,multiple_choice,0.0
Optica,applied_optics,rdp_exist,1. Existence of research data policy,False,,Research Data Policy (RDP) exists.,1,multiple_choice,1.0
Optica,applied_optics,data_sharing,3. Data sharing requirements in RDP,False,,Data sharing encouraged but optional.,1,multiple_choice,0.0
Optica,applied_optics,data_fair,4. FAIR data sharing (see https://www.go-fair.org/fair-principles/ for a definition of FAIR),False,,Public data sharing on a FAIR repository not mentioned in RDP.,1,multiple_choice,0.0
Optica,applied_optics,data_availability,2. Data availability statement,False,,Required according to the RDP.,1,multiple_choice,1.0
Optica,applied_optics,data_citability,5. Citability and findability of data ,False,,DOIs or other persistent identifiers recommended for datasets or codes.,1,multiple_choice,0.5
Optica,applied_optics,data_timing,7. Timing of data release,False,,Required data must be available prior to review process.,1,multiple_choice,1.0
Optica,applied_optics,data_sharing_method,8. Recommended data sharing method,False,,Data sharing in supplementary material or hosting by journal recommended in RDP.,1,multiple_choice,0.6
Optica,applied_optics,data_licenses,9. Recommended/required licenses,False,,No mention of data/code licenses in RDP.,1,multiple_choice,0.0
Optica,applied_optics,data_referee,10. Referee guidelines concerning research data,False,,Data sharing policy not mentioned in refereeing guidelines.,1,multiple_choice,0.0
Optica,applied_optics,data_recommended,"11. Unique policies for data types
Please name all data types for which unique policies are recommended according to the RDP (Please separate all data types be semicolon, e.g. crystal structures; Protein sequence)",False,,no text.,1,open,
Optica,applied_optics,data_required,"12. Unique policies for data types
Please name all data types for which unique policies are required according to the RDP (Please separate all data types be semicolon, e.g. crystal structures; Protein sequence)",False,,no text.,1,open,
Optica,applied_optics,code_required,13. Code sharing requirements,False,,Code sharing encouraged but optional.,1,multiple_choice,0.5
Optica,applied_optics,code_reproducibility,14. Code Reproducibility,False,,No mention of dependencies for research code.,1,multiple_choice,0.0
Optica,applied_optics,code_versioning,15. Versioning and persistent identifiers,False,,No mention of a persistent identifier or specifying a version of developed code.,1,multiple_choice,0.0
Optica,applied_optics,code_quality,16. Code Quality Standards,False,,The journal policies do not mention any code quality standards.,1,multiple_choice,0.0
Optica,applied_optics,code_autotest,17. Automatic Testing,False,,No mention of automatic testing to verify code functionality.,1,multiple_choice,0.0
Optica,applied_optics,code_docs,18. Code Documentation,False,,No mention of standards for code documentation.,1,multiple_choice,0.0
Optica,applied_optics,code_linting,19. Linting Standards,False,,No mention of linting standards for code.,1,multiple_choice,0.0
Optica,applied_optics,code_development,20. Code Development,False,,No mention of standards for code development such as continuous integration.,1,multiple_choice,0.0
Optica,optics_express,rdp_exist,1. Existence of research data policy,False,,Research Data Policy (RDP) exists.,2,multiple_choice,1.0
Optica,optics_express,data_sharing,3. Data sharing requirements in RDP,False,,Data sharing encouraged but optional.,2,multiple_choice,0.0
Optica,optics_express,data_fair,4. FAIR data sharing (see https://www.go-fair.org/fair-principles/ for a definition of FAIR),False,,Public data sharing on a FAIR repository not mentioned in RDP.,2,multiple_choice,0.0
Optica,optics_express,data_availability,2. Data availability statement,True,Selected answer is better interpretation of RDP.,Required according to the RDP.,2,multiple_choice,1.0
Optica,optics_express,data_citability,5. Citability and findability of data ,False,,DOIs or other persistent identifiers recommended for datasets or codes.,2,multiple_choice,0.5
Optica,optics_express,data_timing,7. Timing of data release,False,,Required data must be available prior to review process.,2,multiple_choice,1.0
Optica,optics_express,data_sharing_method,8. Recommended data sharing method,True,Selected answer is better interpretation of RDP.,Multiple data sharing methods equally recommended in RDP.,2,multiple_choice,0.4
Optica,optics_express,data_licenses,9. Recommended/required licenses,False,,No mention of data/code licenses in RDP.,2,multiple_choice,0.0
Optica,optics_express,data_referee,10. Referee guidelines concerning research data,False,,Data sharing policy not mentioned in refereeing guidelines.,2,multiple_choice,0.0
Optica,optics_express,data_recommended,"11. Unique policies for data types
Please name all data types for which unique policies are recommended according to the RDP (Please separate all data types be semicolon, e.g. crystal structures; Protein sequence)",True,Inconsistent formatting.,no text.,2,open,
Optica,optics_express,data_required,"12. Unique policies for data types
Please name all data types for which unique policies are required according to the RDP (Please separate all data types be semicolon, e.g. crystal structures; Protein sequence)",True,Inconsistent formatting.,no text.,2,open,
Optica,optics_express,code_required,13. Code sharing requirements,False,,Code sharing encouraged but optional.,2,multiple_choice,0.5
Optica,optics_express,code_reproducibility,14. Code Reproducibility,False,,No mention of dependencies for research code.,2,multiple_choice,0.0
Optica,optics_express,code_versioning,15. Versioning and persistent identifiers,False,,No mention of a persistent identifier or specifying a version of developed code.,2,multiple_choice,0.0
Optica,optics_express,code_quality,16. Code Quality Standards,False,,The journal policies do not mention any code quality standards.,2,multiple_choice,0.0
Optica,optics_express,code_autotest,17. Automatic Testing,False,,No mention of automatic testing to verify code functionality.,2,multiple_choice,0.0
Optica,optics_express,code_docs,18. Code Documentation,False,,No mention of standards for code documentation.,2,multiple_choice,0.0
Optica,optics_express,code_linting,19. Linting Standards,False,,No mention of linting standards for code.,2,multiple_choice,0.0
Optica,optics_express,code_development,20. Code Development,False,,No mention of standards for code development such as continuous integration.,2,multiple_choice,0.0
Optica,optica,rdp_exist,1. Existence of research data policy,False,,Research Data Policy (RDP) exists.,2,multiple_choice,1.0
Optica,optica,data_sharing,3. Data sharing requirements in RDP,False,,Data sharing encouraged but optional.,2,multiple_choice,0.0
Optica,optica,data_fair,4. FAIR data sharing (see https://www.go-fair.org/fair-principles/ for a definition of FAIR),False,,Public data sharing on a FAIR repository not mentioned in RDP.,2,multiple_choice,0.0
Optica,optica,data_availability,2. Data availability statement,True,Selected answer is better interpretation of RDP.,Required according to the RDP.,2,multiple_choice,1.0
Optica,optica,data_citability,5. Citability and findability of data ,False,,DOIs or other persistent identifiers recommended for datasets or codes.,2,multiple_choice,0.5
Optica,optica,data_timing,7. Timing of data release,False,,Required data must be available prior to review process.,2,multiple_choice,1.0
Optica,optica,data_sharing_method,8. Recommended data sharing method,True,Selected answer is better interpretation of RDP.,Multiple data sharing methods equally recommended in RDP.,2,multiple_choice,0.4
Optica,optica,data_licenses,9. Recommended/required licenses,False,,No mention of data/code licenses in RDP.,2,multiple_choice,0.0
Optica,optica,data_referee,10. Referee guidelines concerning research data,False,,Data sharing policy not mentioned in refereeing guidelines.,2,multiple_choice,0.0
Optica,optica,data_recommended,"11. Unique policies for data types
Please name all data types for which unique policies are recommended according to the RDP (Please separate all data types be semicolon, e.g. crystal structures; Protein sequence)",True,Inconsistent formatting.,no text.,2,open,
Optica,optica,data_required,"12. Unique policies for data types
Please name all data types for which unique policies are required according to the RDP (Please separate all data types be semicolon, e.g. crystal structures; Protein sequence)",True,Inconsistent formatting.,no text.,2,open,
Optica,optica,code_required,13. Code sharing requirements,False,,Code sharing encouraged but optional.,2,multiple_choice,0.5
Optica,optica,code_reproducibility,14. Code Reproducibility,False,,No mention of dependencies for research code.,2,multiple_choice,0.0
Optica,optica,code_versioning,15. Versioning and persistent identifiers,False,,No mention of a persistent identifier or specifying a version of developed code.,2,multiple_choice,0.0
Optica,optica,code_quality,16. Code Quality Standards,False,,The journal policies do not mention any code quality standards.,2,multiple_choice,0.0
Optica,optica,code_autotest,17. Automatic Testing,False,,No mention of automatic testing to verify code functionality.,2,multiple_choice,0.0
Optica,optica,code_docs,18. Code Documentation,False,,No mention of standards for code documentation.,2,multiple_choice,0.0
Optica,optica,code_linting,19. Linting Standards,False,,No mention of linting standards for code.,2,multiple_choice,0.0
Optica,optica,code_development,20. Code Development,False,,No mention of standards for code development such as continuous integration.,2,multiple_choice,0.0
Optica,optical_materials_express,rdp_exist,1. Existence of research data policy,False,,Research Data Policy (RDP) exists.,1,multiple_choice,1.0
Optica,optical_materials_express,data_sharing,3. Data sharing requirements in RDP,False,,Data sharing encouraged but optional.,1,multiple_choice,0.0
Optica,optical_materials_express,data_fair,4. FAIR data sharing (see https://www.go-fair.org/fair-principles/ for a definition of FAIR),False,,Public data sharing on a FAIR repository not mentioned in RDP.,1,multiple_choice,0.0
Optica,optical_materials_express,data_availability,2. Data availability statement,False,,Required according to the RDP.,1,multiple_choice,1.0
Optica,optical_materials_express,data_citability,5. Citability and findability of data ,False,,DOIs or other persistent identifiers recommended for datasets or codes.,1,multiple_choice,0.5
Optica,optical_materials_express,data_timing,7. Timing of data release,False,,Required data must be available prior to review process.,1,multiple_choice,1.0
Optica,optical_materials_express,data_sharing_method,8. Recommended data sharing method,False,,Data sharing in supplementary material or hosting by journal recommended in RDP.,1,multiple_choice,0.6
Optica,optical_materials_express,data_licenses,9. Recommended/required licenses,False,,No mention of data/code licenses in RDP.,1,multiple_choice,0.0
Optica,optical_materials_express,data_referee,10. Referee guidelines concerning research data,False,,Data sharing policy not mentioned in refereeing guidelines.,1,multiple_choice,0.0
Optica,optical_materials_express,data_recommended,"11. Unique policies for data types
Please name all data types for which unique policies are recommended according to the RDP (Please separate all data types be semicolon, e.g. crystal structures; Protein sequence)",False,,no text.,1,open,
Optica,optical_materials_express,data_required,"12. Unique policies for data types
Please name all data types for which unique policies are required according to the RDP (Please separate all data types be semicolon, e.g. crystal structures; Protein sequence)",False,,no text.,1,open,
Optica,optical_materials_express,code_required,13. Code sharing requirements,False,,Code sharing encouraged but optional.,1,multiple_choice,0.5
Optica,optical_materials_express,code_reproducibility,14. Code Reproducibility,False,,No mention of dependencies for research code.,1,multiple_choice,0.0
Optica,optical_materials_express,code_versioning,15. Versioning and persistent identifiers,False,,No mention of a persistent identifier or specifying a version of developed code.,1,multiple_choice,0.0
Optica,optical_materials_express,code_quality,16. Code Quality Standards,False,,The journal policies do not mention any code quality standards.,1,multiple_choice,0.0
Optica,optical_materials_express,code_autotest,17. Automatic Testing,False,,No mention of automatic testing to verify code functionality.,1,multiple_choice,0.0
Optica,optical_materials_express,code_docs,18. Code Documentation,False,,No mention of standards for code documentation.,1,multiple_choice,0.0
Optica,optical_materials_express,code_linting,19. Linting Standards,False,,No mention of linting standards for code.,1,multiple_choice,0.0
Optica,optical_materials_express,code_development,20. Code Development,False,,No mention of standards for code development such as continuous integration.,1,multiple_choice,0.0
Optica,optics_continuum,rdp_exist,1. Existence of research data policy,False,,Research Data Policy (RDP) exists.,1,multiple_choice,1.0
Optica,optics_continuum,data_sharing,3. Data sharing requirements in RDP,False,,Data sharing encouraged but optional.,1,multiple_choice,0.0
Optica,optics_continuum,data_fair,4. FAIR data sharing (see https://www.go-fair.org/fair-principles/ for a definition of FAIR),False,,Public data sharing on a FAIR repository not mentioned in RDP.,1,multiple_choice,0.0
Optica,optics_continuum,data_availability,2. Data availability statement,False,,Required according to the RDP.,1,multiple_choice,1.0
Optica,optics_continuum,data_citability,5. Citability and findability of data ,False,,DOIs or other persistent identifiers recommended for datasets or codes.,1,multiple_choice,0.5
Optica,optics_continuum,data_timing,7. Timing of data release,False,,Required data must be available prior to review process.,1,multiple_choice,1.0
Optica,optics_continuum,data_sharing_method,8. Recommended data sharing method,False,,Data sharing in supplementary material or hosting by journal recommended in RDP.,1,multiple_choice,0.6
Optica,optics_continuum,data_licenses,9. Recommended/required licenses,False,,No mention of data/code licenses in RDP.,1,multiple_choice,0.0
Optica,optics_continuum,data_referee,10. Referee guidelines concerning research data,False,,Data sharing policy not mentioned in refereeing guidelines.,1,multiple_choice,0.0
Optica,optics_continuum,data_recommended,"11. Unique policies for data types
Please name all data types for which unique policies are recommended according to the RDP (Please separate all data types be semicolon, e.g. crystal structures; Protein sequence)",False,,no text.,1,open,
Optica,optics_continuum,data_required,"12. Unique policies for data types
Please name all data types for which unique policies are required according to the RDP (Please separate all data types be semicolon, e.g. crystal structures; Protein sequence)",False,,no text.,1,open,
Optica,optics_continuum,code_required,13. Code sharing requirements,False,,Code sharing encouraged but optional.,1,multiple_choice,0.5
Optica,optics_continuum,code_reproducibility,14. Code Reproducibility,False,,No mention of dependencies for research code.,1,multiple_choice,0.0
Optica,optics_continuum,code_versioning,15. Versioning and persistent identifiers,False,,No mention of a persistent identifier or specifying a version of developed code.,1,multiple_choice,0.0
Optica,optics_continuum,code_quality,16. Code Quality Standards,False,,The journal policies do not mention any code quality standards.,1,multiple_choice,0.0
Optica,optics_continuum,code_autotest,17. Automatic Testing,False,,No mention of automatic testing to verify code functionality.,1,multiple_choice,0.0
Optica,optics_continuum,code_docs,18. Code Documentation,False,,No mention of standards for code documentation.,1,multiple_choice,0.0
Optica,optics_continuum,code_linting,19. Linting Standards,False,,No mention of linting standards for code.,1,multiple_choice,0.0
Optica,optics_continuum,code_development,20. Code Development,False,,No mention of standards for code development such as continuous integration.,1,multiple_choice,0.0
Optica,biomedical_optics_express,rdp_exist,1. Existence of research data policy,False,,Research Data Policy (RDP) exists.,2,multiple_choice,1.0
Optica,biomedical_optics_express,data_sharing,3. Data sharing requirements in RDP,False,,Data sharing encouraged but optional.,2,multiple_choice,0.0
Optica,biomedical_optics_express,data_fair,4. FAIR data sharing (see https://www.go-fair.org/fair-principles/ for a definition of FAIR),False,,Public data sharing on a FAIR repository not mentioned in RDP.,2,multiple_choice,0.0
Optica,biomedical_optics_express,data_availability,2. Data availability statement,True,Selected answer is better interpretation of RDP.,Required according to the RDP.,2,multiple_choice,1.0
Optica,biomedical_optics_express,data_citability,5. Citability and findability of data ,False,,DOIs or other persistent identifiers recommended for datasets or codes.,2,multiple_choice,0.5
Optica,biomedical_optics_express,data_timing,7. Timing of data release,False,,Required data must be available prior to review process.,2,multiple_choice,1.0
Optica,biomedical_optics_express,data_sharing_method,8. Recommended data sharing method,True,Selected answer is better interpretation of RDP.,Multiple data sharing methods equally recommended in RDP.,2,multiple_choice,0.4
Optica,biomedical_optics_express,data_licenses,9. Recommended/required licenses,False,,No mention of data/code licenses in RDP.,2,multiple_choice,0.0
Optica,biomedical_optics_express,data_referee,10. Referee guidelines concerning research data,False,,Data sharing policy not mentioned in refereeing guidelines.,2,multiple_choice,0.0
Optica,biomedical_optics_express,data_recommended,"11. Unique policies for data types
Please name all data types for which unique policies are recommended according to the RDP (Please separate all data types be semicolon, e.g. crystal structures; Protein sequence)",True,Inconsistent formatting.,no text.,2,open,
Optica,biomedical_optics_express,data_required,"12. Unique policies for data types
Please name all data types for which unique policies are required according to the RDP (Please separate all data types be semicolon, e.g. crystal structures; Protein sequence)",True,Inconsistent formatting.,no text.,2,open,
Optica,biomedical_optics_express,code_required,13. Code sharing requirements,False,,Code sharing encouraged but optional.,2,multiple_choice,0.5
Optica,biomedical_optics_express,code_reproducibility,14. Code Reproducibility,False,,No mention of dependencies for research code.,2,multiple_choice,0.0
Optica,biomedical_optics_express,code_versioning,15. Versioning and persistent identifiers,False,,No mention of a persistent identifier or specifying a version of developed code.,2,multiple_choice,0.0
Optica,biomedical_optics_express,code_quality,16. Code Quality Standards,False,,The journal policies do not mention any code quality standards.,2,multiple_choice,0.0
Optica,biomedical_optics_express,code_autotest,17. Automatic Testing,False,,No mention of automatic testing to verify code functionality.,2,multiple_choice,0.0
Optica,biomedical_optics_express,code_docs,18. Code Documentation,False,,No mention of standards for code documentation.,2,multiple_choice,0.0
Optica,biomedical_optics_express,code_linting,19. Linting Standards,False,,No mention of linting standards for code.,2,multiple_choice,0.0
Optica,biomedical_optics_express,code_development,20. Code Development,False,,No mention of standards for code development such as continuous integration.,2,multiple_choice,0.0
Optica,journal_of_the_optical_society_of_america_b,rdp_exist,1. Existence of research data policy,False,,Research Data Policy (RDP) exists.,1,multiple_choice,1.0
Optica,journal_of_the_optical_society_of_america_b,data_sharing,3. Data sharing requirements in RDP,False,,Data sharing encouraged but optional.,1,multiple_choice,0.0
Optica,journal_of_the_optical_society_of_america_b,data_fair,4. FAIR data sharing (see https://www.go-fair.org/fair-principles/ for a definition of FAIR),False,,Public data sharing on a FAIR repository not mentioned in RDP.,1,multiple_choice,0.0
Optica,journal_of_the_optical_society_of_america_b,data_availability,2. Data availability statement,False,,Required according to the RDP.,1,multiple_choice,1.0
Optica,journal_of_the_optical_society_of_america_b,data_citability,5. Citability and findability of data ,False,,DOIs or other persistent identifiers recommended for datasets or codes.,1,multiple_choice,0.5
Optica,journal_of_the_optical_society_of_america_b,data_timing,7. Timing of data release,False,,Required data must be available prior to review process.,1,multiple_choice,1.0
Optica,journal_of_the_optical_society_of_america_b,data_sharing_method,8. Recommended data sharing method,False,,Data sharing in supplementary material or hosting by journal recommended in RDP.,1,multiple_choice,0.6
Optica,journal_of_the_optical_society_of_america_b,data_licenses,9. Recommended/required licenses,False,,No mention of data/code licenses in RDP.,1,multiple_choice,0.0
Optica,journal_of_the_optical_society_of_america_b,data_referee,10. Referee guidelines concerning research data,False,,Data sharing policy not mentioned in refereeing guidelines.,1,multiple_choice,0.0
Optica,journal_of_the_optical_society_of_america_b,data_recommended,"11. Unique policies for data types
Please name all data types for which unique policies are recommended according to the RDP (Please separate all data types be semicolon, e.g. crystal structures; Protein sequence)",False,,no text.,1,open,
Optica,journal_of_the_optical_society_of_america_b,data_required,"12. Unique policies for data types
Please name all data types for which unique policies are required according to the RDP (Please separate all data types be semicolon, e.g. crystal structures; Protein sequence)",False,,no text.,1,open,
Optica,journal_of_the_optical_society_of_america_b,code_required,13. Code sharing requirements,False,,Code sharing encouraged but optional.,1,multiple_choice,0.5
Optica,journal_of_the_optical_society_of_america_b,code_reproducibility,14. Code Reproducibility,False,,No mention of dependencies for research code.,1,multiple_choice,0.0
Optica,journal_of_the_optical_society_of_america_b,code_versioning,15. Versioning and persistent identifiers,False,,No mention of a persistent identifier or specifying a version of developed code.,1,multiple_choice,0.0
Optica,journal_of_the_optical_society_of_america_b,code_quality,16. Code Quality Standards,False,,The journal policies do not mention any code quality standards.,1,multiple_choice,0.0
Optica,journal_of_the_optical_society_of_america_b,code_autotest,17. Automatic Testing,False,,No mention of automatic testing to verify code functionality.,1,multiple_choice,0.0
Optica,journal_of_the_optical_society_of_america_b,code_docs,18. Code Documentation,False,,No mention of standards for code documentation.,1,multiple_choice,0.0
Optica,journal_of_the_optical_society_of_america_b,code_linting,19. Linting Standards,False,,No mention of linting standards for code.,1,multiple_choice,0.0
Optica,journal_of_the_optical_society_of_america_b,code_development,20. Code Development,False,,No mention of standards for code development such as continuous integration.,1,multiple_choice,0.0
Optica,optics_letters,rdp_exist,1. Existence of research data policy,False,,Research Data Policy (RDP) exists.,2,multiple_choice,1.0
Optica,optics_letters,data_sharing,3. Data sharing requirements in RDP,False,,Data sharing encouraged but optional.,2,multiple_choice,0.0
Optica,optics_letters,data_fair,4. FAIR data sharing (see https://www.go-fair.org/fair-principles/ for a definition of FAIR),False,,Public data sharing on a FAIR repository not mentioned in RDP.,2,multiple_choice,0.0
Optica,optics_letters,data_availability,2. Data availability statement,True,Selected answer is better interpretation of RDP.,Required according to the RDP.,2,multiple_choice,1.0
Optica,optics_letters,data_citability,5. Citability and findability of data ,False,,DOIs or other persistent identifiers recommended for datasets or codes.,2,multiple_choice,0.5
Optica,optics_letters,data_timing,7. Timing of data release,False,,Required data must be available prior to review process.,2,multiple_choice,1.0
Optica,optics_letters,data_sharing_method,8. Recommended data sharing method,True,Selected answer is better interpretation of RDP.,Multiple data sharing methods equally recommended in RDP.,2,multiple_choice,0.4
Optica,optics_letters,data_licenses,9. Recommended/required licenses,False,,No mention of data/code licenses in RDP.,2,multiple_choice,0.0
Optica,optics_letters,data_referee,10. Referee guidelines concerning research data,False,,Data sharing policy not mentioned in refereeing guidelines.,2,multiple_choice,0.0
Optica,optics_letters,data_recommended,"11. Unique policies for data types
Please name all data types for which unique policies are recommended according to the RDP (Please separate all data types be semicolon, e.g. crystal structures; Protein sequence)",True,Inconsistent formatting.,no text.,2,open,
Optica,optics_letters,data_required,"12. Unique policies for data types
Please name all data types for which unique policies are required according to the RDP (Please separate all data types be semicolon, e.g. crystal structures; Protein sequence)",True,Inconsistent formatting.,no text.,2,open,
Optica,optics_letters,code_required,13. Code sharing requirements,False,,Code sharing encouraged but optional.,2,multiple_choice,0.5
Optica,optics_letters,code_reproducibility,14. Code Reproducibility,False,,No mention of dependencies for research code.,2,multiple_choice,0.0
Optica,optics_letters,code_versioning,15. Versioning and persistent identifiers,False,,No mention of a persistent identifier or specifying a version of developed code.,2,multiple_choice,0.0
Optica,optics_letters,code_quality,16. Code Quality Standards,False,,The journal policies do not mention any code quality standards.,2,multiple_choice,0.0
Optica,optics_letters,code_autotest,17. Automatic Testing,False,,No mention of automatic testing to verify code functionality.,2,multiple_choice,0.0
Optica,optics_letters,code_docs,18. Code Documentation,False,,No mention of standards for code documentation.,2,multiple_choice,0.0
Optica,optics_letters,code_linting,19. Linting Standards,False,,No mention of linting standards for code.,2,multiple_choice,0.0
Optica,optics_letters,code_development,20. Code Development,False,,No mention of standards for code development such as continuous integration.,2,multiple_choice,0.0
Pleiades Publishing,russian_journal_of_organic_chemistry,rdp_exist,1. Existence of research data policy,False,,Research Data Policy (RDP) exists.,2,multiple_choice,1.0
Pleiades Publishing,russian_journal_of_organic_chemistry,data_sharing,3. Data sharing requirements in RDP,False,,Data sharing encouraged but optional.,2,multiple_choice,0.0
Pleiades Publishing,russian_journal_of_organic_chemistry,data_fair,4. FAIR data sharing (see https://www.go-fair.org/fair-principles/ for a definition of FAIR),True,Language understanding,Public data sharing on a FAIR repository not mentioned in RDP.,2,multiple_choice,0.0
Pleiades Publishing,russian_journal_of_organic_chemistry,data_availability,2. Data availability statement,True,Text not found,Required according to the RDP.,2,multiple_choice,1.0
Pleiades Publishing,russian_journal_of_organic_chemistry,data_citability,5. Citability and findability of data ,True,Text not found,DOIs or other persistent identifiers recommended for datasets or codes.,2,multiple_choice,0.5
Pleiades Publishing,russian_journal_of_organic_chemistry,data_timing,7. Timing of data release,False,,Timing of data availability not adressed in RDP.,2,multiple_choice,
Pleiades Publishing,russian_journal_of_organic_chemistry,data_sharing_method,8. Recommended data sharing method,True,Text not found,Public online repositories recommended in RDP.,2,multiple_choice,0.8
Pleiades Publishing,russian_journal_of_organic_chemistry,data_licenses,9. Recommended/required licenses,False,,No mention of data/code licenses in RDP.,2,multiple_choice,0.0
Pleiades Publishing,russian_journal_of_organic_chemistry,data_referee,10. Referee guidelines concerning research data,False,,Data sharing policy mentioned in refereeing guidelines.,2,multiple_choice,0.33
Pleiades Publishing,russian_journal_of_organic_chemistry,data_recommended,"11. Unique policies for data types
Please name all data types for which unique policies are recommended according to the RDP (Please separate all data types be semicolon, e.g. crystal structures; Protein sequence)",True,Text not found,"Supply all supplementary material in standard file formats. Specialized format such as .pdb (chemical), .wrl (VRML), .nb (Mathematica notebook), and .tex can also be supplied.
-XRD data are presented as the structural formula of a molecule with numbered atoms or as a crystal lattice and tables. Along with crystallographic data (cell parameters, space group, etc.), in the experimental part, authors should specify the device with which the measurements were performed and the methods (programs) used for decrypting structures and for calculations
It is recommended to present spectroscopic data as follows: 
- In electron spectra, wavelengths (in nm) or wavenumbers (in cm–1 ) are given on the abscissa in ascending order from left to right. The logarithm of the molar absorption coefficient or, if needed, molar absorption coefficient is presented on the ordinate axis. In the text and tables, the positions of extrema are designated as λmax and λmin  IR and Raman spectra themselves are usually not presented. They are described in order of decreasing wavenumbers. An example of such a description is as follows. IR spectrum, ν, cm –1 : 3350 br (NH, NOH), 2100 o.s (C≡N), 1700–1600 s (C=O, C=N). If the spectra are given, the wavenumbers (cm–1 ) (in descending order from left to right) or frequencies in accordance with the scale of the spectrometer are placed along the lower abscissa axis; the upper abscissa axis can reflect wavelength data (µm). The left ordinate axis presents transmittance (%) or absorbance (for IR spectra) or intensity (for Raman spectra)  In NMR spectra, millionths of a field (ppm) are given on the abscissa axis; the maximum signal of a solvent or a reference sample may be outside the graph field. It is recommended to present scaled-down photocopies of the experimental spectra. In describing spectra, signal types are indicated in abbreviated form: s, singlet; d, doublet; t, triplet; q, quartet; quint, quintet; and m, multiplet. Proton chemical shifts are given in the δ scale, for example, δ 5.24 m. Chemical shifts of nuclei 13C, 31P, etc., are given in accordance with IUPAC recommendations: a shift into the weak field with a “+;” and into a strong field, with a “–.” Signals are recorded in order of increasing δ values
-Mass spectra are presented as numerical values m/z and relative intensities of ion currents in a row, in order of decreasing ion mass, 
- In the case of GC, the brand and model of instrument, detector, and recording conditions, i.e., temperature, length and diameter of the column, column packing, solid inert carrier, and carrier gas, should be specified in the experimental part. For HPLC, it is necessary to indicate the brand and model of the instrument, the detector, temperature, length and diameter of the column, the brand and particle size of the sorbent, and the composition of the eluent. For TLC, the adsorbent, eluent, and developing reagent should be given.
",2,open,
Pleiades Publishing,russian_journal_of_organic_chemistry,data_required,"12. Unique policies for data types
Please name all data types for which unique policies are required according to the RDP (Please separate all data types be semicolon, e.g. crystal structures; Protein sequence)",True,Text not found,"For all newly synthesized compounds, the elemental analysis data or high-resolution mass spectra should be provided",2,open,
Pleiades Publishing,russian_journal_of_organic_chemistry,code_required,13. Code sharing requirements,True,Language understanding,Code sharing not mentioned.,2,multiple_choice,0.0
Pleiades Publishing,russian_journal_of_organic_chemistry,code_reproducibility,14. Code Reproducibility,True,Language understanding,No mention of dependencies for research code.,2,multiple_choice,0.0
Pleiades Publishing,russian_journal_of_organic_chemistry,code_versioning,15. Versioning and persistent identifiers,True,Language understanding,No mention of a persistent identifier or specifying a version of developed code.,2,multiple_choice,0.0
Pleiades Publishing,russian_journal_of_organic_chemistry,code_quality,16. Code Quality Standards,False,,The journal policies do not mention any code quality standards.,2,multiple_choice,0.0
